dateTime,stationReference,parameter,qualifier,unitName,value
2021-05-07T23:00:00Z,DIFF_WestUR_EastDR,level,Tidal Level,m,0.039
2021-05-07T23:00:00Z,DIFF_WestUR_WestDR,level,Tidal Level,m,0.021
2021-05-07T23:00:00Z,E10101,level,Tidal Level,mAOD,1.180
2021-05-07T23:00:00Z,E1030,level,Tidal Level,mAOD,2.332
2021-05-07T23:00:00Z,E12660,level,Tidal Level,mAOD,-0.230
2021-05-07T23:00:00Z,E12672,level,Tidal Level,mAOD,-0.270
2021-05-07T23:00:00Z,E14111,level,Tidal Level,mAOD,-0.262
2021-05-07T23:00:00Z,E14330,level,Tidal Level,mAOD,-0.110
2021-05-07T23:00:00Z,E1442,level,Tidal Level,mAOD,1.396
2021-05-07T23:00:00Z,E14521,level,Tidal Level,mAOD,-0.060
2021-05-07T23:00:00Z,E1460,level,Tidal Level,mAOD,1.227
2021-05-07T23:00:00Z,E1466,level,Tidal Level,mAOD,0.755
2021-05-07T23:00:00Z,E14980,level,Tidal Level,mAOD,-0.065
2021-05-07T23:00:00Z,E14993,level,Tidal Level,mAOD,-0.247
2021-05-07T23:00:00Z,E15040,level,Tidal Level,mAOD,-0.210
2021-05-07T23:00:00Z,E15100,level,Tidal Level,mAOD,-0.290
2021-05-07T23:00:00Z,E15110,level,Tidal Level,mAOD,-0.220
2021-05-07T23:00:00Z,E1538,level,Tidal Level,mAOD,1.207
2021-05-07T23:00:00Z,E1555,level,Tidal Level,mAOD,-1.636
2021-05-07T23:00:00Z,E1631,level,Tidal Level,mAOD,1.139
2021-05-07T23:00:00Z,E170,level,Tidal Level,mAOD,0.342
2021-05-07T23:00:00Z,E1960,level,Tidal Level,mAOD,2.159
2021-05-07T23:00:00Z,E2044,level,Tidal Level,mAOD,0.895
2021-05-07T23:00:00Z,E2080,level,Tidal Level,mASD,1.642
2021-05-07T23:00:00Z,E2081,level,Tidal Level,mAOD,2.740
2021-05-07T23:00:00Z,E2085,level,Tidal Level,mAOD,1.216
2021-05-07T23:00:00Z,E21150,level,Tidal Level,mAOD,0.514
2021-05-07T23:00:00Z,E21226,level,Tidal Level,mAOD,0.436
2021-05-07T23:00:00Z,E21238,level,Tidal Level,mAOD,0.136
2021-05-07T23:00:00Z,E21563,level,Tidal Level,mAOD,0.515
2021-05-07T23:00:00Z,E22129,level,Tidal Level,mAOD,0.460
2021-05-07T23:00:00Z,E22184,level,Tidal Level,m,1.043
2021-05-07T23:00:00Z,E23019,level,Tidal Level,mAOD,0.113
2021-05-07T23:00:00Z,E23052,level,Tidal Level,mAOD,0.145
2021-05-07T23:00:00Z,E23060,level,Tidal Level,mAOD,0.089
2021-05-07T23:00:00Z,E23327,level,Tidal Level,mASD,0.472
2021-05-07T23:00:00Z,E23343,level,Tidal Level,mAOD,0.495
2021-05-07T23:00:00Z,E23917,level,Tidal Level,mAOD,0.056
2021-05-07T23:00:00Z,E23931,level,Tidal Level,mAOD,0.401
2021-05-07T23:00:00Z,E24064,level,Tidal Level,m,0.429
2021-05-07T23:00:00Z,E24093,level,Tidal Level,mAOD,1.284
2021-05-07T23:00:00Z,E24323,level,Tidal Level,mAOD,-0.417
2021-05-07T23:00:00Z,E24812,level,Tidal Level,mAOD,0.156
2021-05-07T23:00:00Z,E24816,level,Tidal Level,mAOD,0.088
2021-05-07T23:00:00Z,E24835,level,Tidal Level,mAOD,0.242
2021-05-07T23:00:00Z,E24861,level,Tidal Level,mAOD,-0.669
2021-05-07T23:00:00Z,E24872,level,Tidal Level,mAOD,-0.050
2021-05-07T23:00:00Z,E2500,level,Tidal Level,mASD,1.178
2021-05-07T23:00:00Z,E26233,level,Tidal Level,mAOD,-0.688
2021-05-07T23:00:00Z,E27431,level,Tidal Level,mAOD,0.119
2021-05-07T23:00:00Z,E2900,level,Tidal Level,mAOD,0.364
2021-05-07T23:00:00Z,E37212,level,Tidal Level,mAOD,0.142
2021-05-07T23:00:00Z,E41137,level,Tidal Level,mAOD,-0.021
2021-05-07T23:00:00Z,E41694,level,Tidal Level,mAOD,0.053
2021-05-07T23:00:00Z,E42196,level,Tidal Level,mAOD,-0.156
2021-05-07T23:00:00Z,E42895,level,Tidal Level,mAOD,0.565
2021-05-07T23:00:00Z,E43214,level,Tidal Level,mAOD,0.000
2021-05-07T23:00:00Z,E47907,level,Tidal Level,mAOD,0.961
2021-05-07T23:00:00Z,E4804,level,Tidal Level,mAOD,-5.500
2021-05-07T23:00:00Z,E5310,level,Tidal Level,mAOD,-1.656
2021-05-07T23:00:00Z,E5755,level,Tidal Level,mAOD,0.728
2021-05-07T23:00:00Z,E6415,level,Tidal Level,mAOD,-0.633
2021-05-07T23:00:00Z,E65302,level,Tidal Level,mAOD,2.159
2021-05-07T23:00:00Z,E65506,level,Tidal Level,mAOD,1.814
2021-05-07T23:00:00Z,E68651,level,Tidal Level,mAOD,1.126
2021-05-07T23:00:00Z,E70024,level,Tidal Level,m,1.467
2021-05-07T23:00:00Z,E70039,level,Tidal Level,mAOD,-0.033
2021-05-07T23:00:00Z,E70124,level,Tidal Level,m,4.108
2021-05-07T23:00:00Z,E70139,level,Tidal Level,mAOD,-0.822
2021-05-07T23:00:00Z,E70139,level,Tidal Level,mAOD,-0.822
2021-05-07T23:00:00Z,E70224,level,Tidal Level,m,7.183
2021-05-07T23:00:00Z,E70239,level,Tidal Level,mAOD,1.303
2021-05-07T23:00:00Z,E70324,level,Tidal Level,m,2.735
2021-05-07T23:00:00Z,E70339,level,Tidal Level,mAOD,0.235
2021-05-07T23:00:00Z,E70424,level,Tidal Level,m,2.970
2021-05-07T23:00:00Z,E70439,level,Tidal Level,mAOD,0.220
2021-05-07T23:00:00Z,E70524,level,Tidal Level,m,2.371
2021-05-07T23:00:00Z,E70539,level,Tidal Level,mAOD,-0.679
2021-05-07T23:00:00Z,E70624,level,Tidal Level,m,1.939
2021-05-07T23:00:00Z,E70639,level,Tidal Level,mAOD,0.229
2021-05-07T23:00:00Z,E70724,level,Tidal Level,m,2.948
2021-05-07T23:00:00Z,E70739,level,Tidal Level,mAOD,0.698
2021-05-07T23:00:00Z,E70824,level,Tidal Level,m,4.023
2021-05-07T23:00:00Z,E70839,level,Tidal Level,mAOD,1.123
2021-05-07T23:00:00Z,E70924,level,Tidal Level,m,4.035
2021-05-07T23:00:00Z,E70939,level,Tidal Level,mAOD,1.435
2021-05-07T23:00:00Z,E71024,level,Tidal Level,m,4.657
2021-05-07T23:00:00Z,E71039,level,Tidal Level,mAOD,1.657
2021-05-07T23:00:00Z,E71124,level,Tidal Level,m,5.380
2021-05-07T23:00:00Z,E71139,level,Tidal Level,mAOD,1.480
2021-05-07T23:00:00Z,E71224,level,Tidal Level,m,3.478
2021-05-07T23:00:00Z,E71239,level,Tidal Level,mAOD,0.728
2021-05-07T23:00:00Z,E71339,level,Tidal Level,mAOD,1.228
2021-05-07T23:00:00Z,E71424,level,Tidal Level,m,1.545
2021-05-07T23:00:00Z,E71439,level,Tidal Level,mAOD,-0.475
2021-05-07T23:00:00Z,E71524,level,Tidal Level,m,2.233
2021-05-07T23:00:00Z,E71539,level,Tidal Level,mAOD,-0.667
2021-05-07T23:00:00Z,E71624,level,Tidal Level,m,2.954
2021-05-07T23:00:00Z,E71639,level,Tidal Level,mAOD,-0.716
2021-05-07T23:00:00Z,E71724,level,Tidal Level,m,2.796
2021-05-07T23:00:00Z,E71739,level,Tidal Level,mAOD,-0.724
2021-05-07T23:00:00Z,E71824,level,Tidal Level,m,2.512
2021-05-07T23:00:00Z,E71839,level,Tidal Level,mAOD,-0.218
2021-05-07T23:00:00Z,E71924,level,Tidal Level,m,1.537
2021-05-07T23:00:00Z,E71939,level,Tidal Level,mAOD,0.137
2021-05-07T23:00:00Z,E72024,level,Tidal Level,m,1.316
2021-05-07T23:00:00Z,E72039,level,Tidal Level,mAOD,0.386
2021-05-07T23:00:00Z,E72124,level,Tidal Level,m,4.241
2021-05-07T23:00:00Z,E72139,level,Tidal Level,mAOD,1.021
2021-05-07T23:00:00Z,E72224,level,Tidal Level,m,4.172
2021-05-07T23:00:00Z,E72239,level,Tidal Level,mAOD,1.122
2021-05-07T23:00:00Z,E72324,level,Tidal Level,m,4.075
2021-05-07T23:00:00Z,E72339,level,Tidal Level,mAOD,1.165
2021-05-07T23:00:00Z,E72424,level,Tidal Level,m,6.142
2021-05-07T23:00:00Z,E72439,level,Tidal Level,mAOD,1.342
2021-05-07T23:00:00Z,E72524,level,Tidal Level,m,7.313
2021-05-07T23:00:00Z,E72539,level,Tidal Level,mAOD,1.413
2021-05-07T23:00:00Z,E72623,level,Tidal Level,mm,7978.000
2021-05-07T23:00:00Z,E72624,level,Tidal Level,m,7.995
2021-05-07T23:00:00Z,E72639,level,Tidal Level,mAOD,1.495
2021-05-07T23:00:00Z,E72824,level,Tidal Level,m,7.290
2021-05-07T23:00:00Z,E72825,level,Tidal Level,mm,7191.000
2021-05-07T23:00:00Z,E72839,level,Tidal Level,mAOD,1.480
2021-05-07T23:00:00Z,E7290,level,Tidal Level,mAOD,-0.491
2021-05-07T23:00:00Z,E72924,level,Tidal Level,m,6.147
2021-05-07T23:00:00Z,E72939,level,Tidal Level,mAOD,1.147
2021-05-07T23:00:00Z,E73024,level,Tidal Level,m,4.545
2021-05-07T23:00:00Z,E73039,level,Tidal Level,mAOD,0.835
2021-05-07T23:00:00Z,E73124,level,Tidal Level,m,2.581
2021-05-07T23:00:00Z,E73139,level,Tidal Level,mAOD,0.141
2021-05-07T23:00:00Z,E73224,level,Tidal Level,m,1.243
2021-05-07T23:00:00Z,E73239,level,Tidal Level,mAOD,-1.197
2021-05-07T23:00:00Z,E73324,level,Tidal Level,m,2.771
2021-05-07T23:00:00Z,E73339,level,Tidal Level,mAOD,-1.079
2021-05-07T23:00:00Z,E73424,level,Tidal Level,m,4.137
2021-05-07T23:00:00Z,E73439,level,Tidal Level,mAOD,-0.763
2021-05-07T23:00:00Z,E73439,level,Tidal Level,mAOD,-0.763
2021-05-07T23:00:00Z,E73524,level,Tidal Level,m,2.123
2021-05-07T23:00:00Z,E73539,level,Tidal Level,mAOD,-0.627
2021-05-07T23:00:00Z,E73624,level,Tidal Level,m,3.443
2021-05-07T23:00:00Z,E73639,level,Tidal Level,mAOD,-0.757
2021-05-07T23:00:00Z,E73639,level,Tidal Level,mAOD,-0.757
2021-05-07T23:00:00Z,E73724,level,Tidal Level,m,1.702
2021-05-07T23:00:00Z,E73739,level,Tidal Level,mAOD,-0.098
2021-05-07T23:00:00Z,E73824,level,Tidal Level,m,1.515
2021-05-07T23:00:00Z,E73839,level,Tidal Level,mAOD,-0.495
2021-05-07T23:00:00Z,E73924,level,Tidal Level,m,1.203
2021-05-07T23:00:00Z,E73939,level,Tidal Level,mAOD,-0.037
2021-05-07T23:00:00Z,E74024,level,Tidal Level,m,1.585
2021-05-07T23:00:00Z,E74039,level,Tidal Level,mAOD,-0.035
2021-05-07T23:00:00Z,E74224,level,Tidal Level,m,3.063
2021-05-07T23:00:00Z,E74239,level,Tidal Level,mAOD,0.673
2021-05-07T23:00:00Z,E74324,level,Tidal Level,m,2.871
2021-05-07T23:00:00Z,E74339,level,Tidal Level,mAOD,0.161
2021-05-07T23:00:00Z,E74424,level,Tidal Level,m,1.246
2021-05-07T23:00:00Z,E74439,level,Tidal Level,mAOD,0.026
2021-05-07T23:00:00Z,E87030,level,Tidal Level,m,0.937
2021-05-07T23:00:00Z,E8970,level,Tidal Level,mASD,2.337
2021-05-07T23:00:00Z,E8980,level,Tidal Level,mAOD,-0.906
2021-05-07T23:00:00Z,L3001,level,Tidal Level,mAOD,1.176
2021-05-07T23:00:00Z,L3360,level,Tidal Level,mAOD,1.450
2021-05-07T23:00:00Z,L3370,level,Tidal Level,mAOD,1.449
2021-05-07T23:00:00Z,L3491,level,Tidal Level,mAOD,1.471
2021-05-07T23:00:00Z,L3901,level,Tidal Level,mAOD,1.493
2021-05-07T23:00:00Z,LN23999,level,Tidal Level,mAOD,1.391
2021-05-07T23:00:00Z,Not_Specified,level,Tidal Level,mAOD,-0.724
2021-05-07T23:00:00Z,TORQ,level,Tidal Level,mAOD,0.670
2021-05-07T23:00:01Z,0006,level,Tidal Level,mAOD,0.164
2021-05-07T23:00:01Z,0009,level,Tidal Level,mAOD,1.987
2021-05-07T23:00:03Z,0020,level,Tidal Level,mAOD,-0.755
2021-05-07T23:05:00Z,E47907,level,Tidal Level,mAOD,1.048
2021-05-07T23:10:00Z,E47907,level,Tidal Level,mAOD,1.073
2021-05-07T23:15:00Z,0001,level,Tidal Level,mAOD,-0.843
2021-05-07T23:15:00Z,0003,level,Tidal Level,mAOD,-0.815
2021-05-07T23:15:00Z,0004,level,Tidal Level,mAOD,-0.815
2021-05-07T23:15:00Z,0006,level,Tidal Level,mAOD,0.001
2021-05-07T23:15:00Z,0007,level,Tidal Level,mAOD,-0.434
2021-05-07T23:15:00Z,0009,level,Tidal Level,mAOD,1.921
2021-05-07T23:15:00Z,0018,level,Tidal Level,mAOD,-0.904
2021-05-07T23:15:00Z,0019,level,Tidal Level,mAOD,-0.799
2021-05-07T23:15:00Z,021999,level,Tidal Level,mAOD,1.626
2021-05-07T23:15:00Z,022999,level,Tidal Level,mAOD,1.406
2021-05-07T23:15:00Z,3401TH_AOD,level,Tidal Level,mAOD,4.573
2021-05-07T23:15:00Z,3401TH_TAOD,level,Tidal Level,mAOD,2.899
2021-05-07T23:15:00Z,4230TH,level,Tidal Level,mAOD,0.067
2021-05-07T23:15:00Z,43106,level,Tidal Level,mAOD,0.317
2021-05-07T23:15:00Z,44105,level,Tidal Level,mAOD,0.623
2021-05-07T23:15:00Z,44106,level,Tidal Level,mAOD,0.382
2021-05-07T23:15:00Z,4410TH,level,Tidal Level,mAOD,-0.815
2021-05-07T23:15:00Z,44111,level,Tidal Level,mAOD,0.883
2021-05-07T23:15:00Z,44134,level,Tidal Level,mAOD,2.492
2021-05-07T23:15:00Z,44202,level,Tidal Level,mAOD,2.767
2021-05-07T23:15:00Z,45127,level,Tidal Level,mAOD,0.678
2021-05-07T23:15:00Z,46110,level,Tidal Level,m,0.769
2021-05-07T23:15:00Z,46121,level,Tidal Level,mAOD,0.684
2021-05-07T23:15:00Z,46154,level,Tidal Level,mAOD,0.802
2021-05-07T23:15:00Z,46163,level,Tidal Level,m,0.948
2021-05-07T23:15:00Z,46164,level,Tidal Level,mAOD,0.881
2021-05-07T23:15:00Z,48112,level,Tidal Level,m,1.576
2021-05-07T23:15:00Z,48113,level,Tidal Level,m,1.369
2021-05-07T23:15:00Z,48146,level,Tidal Level,m,0.617
2021-05-07T23:15:00Z,48160,level,Tidal Level,mAOD,1.295
2021-05-07T23:15:00Z,48184,level,Tidal Level,mAOD,1.214
2021-05-07T23:15:00Z,49116,level,Tidal Level,mAOD,1.362
2021-05-07T23:15:00Z,49122,level,Tidal Level,m,1.479
2021-05-07T23:15:00Z,50180,level,Tidal Level,m,0.707
2021-05-07T23:15:00Z,50198,level,Tidal Level,mAOD,1.702
2021-05-07T23:15:00Z,51103,level,Tidal Level,mAOD,1.279
2021-05-07T23:15:00Z,52106,level,Tidal Level,mAOD,1.589
2021-05-07T23:15:00Z,52124,level,Tidal Level,mAOD,2.390
2021-05-07T23:15:00Z,52163,level,Tidal Level,m,1.661
2021-05-07T23:15:00Z,53118,level,Tidal Level,mAOD,1.660
2021-05-07T23:15:00Z,531191,level,Tidal Level,mAOD,2.346
2021-05-07T23:15:00Z,53189,level,Tidal Level,mAOD,1.662
2021-05-07T23:15:00Z,720763,level,Tidal Level,m,0.79
2021-05-07T23:15:00Z,755900B,level,Tidal Level,m,-0.74
2021-05-07T23:15:00Z,BB_EAST_DR,level,Tidal Level,mAOD,-0.754
2021-05-07T23:15:00Z,BB_EAST_UR,level,Tidal Level,mAOD,-0.751
2021-05-07T23:15:00Z,BB_WEST_DR,level,Tidal Level,mAOD,-0.814
2021-05-07T23:15:00Z,BB_WEST_UR,level,Tidal Level,mAOD,-0.799
2021-05-07T23:15:00Z,DIFF_EastUR_EastDR,level,Tidal Level,m,0.004
2021-05-07T23:15:00Z,DIFF_EastUR_WestDR,level,Tidal Level,m,0.064
2021-05-07T23:15:00Z,DIFF_TB2_TB1,level,Tidal Level,m,0.015
2021-05-07T23:15:00Z,DIFF_TB2_TB9,level,Tidal Level,m,0.087
2021-05-07T23:15:00Z,DIFF_TB3_TB1,level,Tidal Level,m,0.412
2021-05-07T23:15:00Z,DIFF_TB3_TB9,level,Tidal Level,m,0.484
2021-05-07T23:15:00Z,DIFF_WestUR_EastDR,level,Tidal Level,m,0.037
2021-05-07T23:15:00Z,DIFF_WestUR_WestDR,level,Tidal Level,m,0.023
2021-05-07T23:15:00Z,E10101,level,Tidal Level,mAOD,1.271
2021-05-07T23:15:00Z,E1030,level,Tidal Level,mAOD,2.335
2021-05-07T23:15:00Z,E12660,level,Tidal Level,mAOD,-0.237
2021-05-07T23:15:00Z,E12672,level,Tidal Level,mAOD,-0.280
2021-05-07T23:15:00Z,E14111,level,Tidal Level,mAOD,-0.198
2021-05-07T23:15:00Z,E14330,level,Tidal Level,mAOD,-0.091
2021-05-07T23:15:00Z,E1442,level,Tidal Level,mAOD,1.549
2021-05-07T23:15:00Z,E14521,level,Tidal Level,mAOD,-0.076
2021-05-07T23:15:00Z,E1460,level,Tidal Level,mAOD,1.286
2021-05-07T23:15:00Z,E1466,level,Tidal Level,mAOD,0.873
2021-05-07T23:15:00Z,E14980,level,Tidal Level,mAOD,-0.071
2021-05-07T23:15:00Z,E14993,level,Tidal Level,mAOD,-0.275
2021-05-07T23:15:00Z,E15040,level,Tidal Level,mAOD,-0.227
2021-05-07T23:15:00Z,E15100,level,Tidal Level,mAOD,-0.328
2021-05-07T23:15:00Z,E15110,level,Tidal Level,mAOD,-0.240
2021-05-07T23:15:00Z,E1538,level,Tidal Level,mAOD,1.222
2021-05-07T23:15:00Z,E1555,level,Tidal Level,mAOD,-1.636
2021-05-07T23:15:00Z,E1631,level,Tidal Level,mAOD,1.215
2021-05-07T23:15:00Z,E170,level,Tidal Level,mAOD,0.302
2021-05-07T23:15:00Z,E1960,level,Tidal Level,mAOD,2.157
2021-05-07T23:15:00Z,E2044,level,Tidal Level,mAOD,1.020
2021-05-07T23:15:00Z,E2080,level,Tidal Level,mASD,1.782
2021-05-07T23:15:00Z,E2081,level,Tidal Level,mAOD,2.738
2021-05-07T23:15:00Z,E2085,level,Tidal Level,mAOD,1.310
2021-05-07T23:15:00Z,E21150,level,Tidal Level,mAOD,0.513
2021-05-07T23:15:00Z,E21226,level,Tidal Level,mAOD,0.435
2021-05-07T23:15:00Z,E21238,level,Tidal Level,mAOD,0.123
2021-05-07T23:15:00Z,E21563,level,Tidal Level,mAOD,0.514
2021-05-07T23:15:00Z,E22129,level,Tidal Level,mAOD,0.458
2021-05-07T23:15:00Z,E22184,level,Tidal Level,m,1.170
2021-05-07T23:15:00Z,E23019,level,Tidal Level,mAOD,0.095
2021-05-07T23:15:00Z,E23052,level,Tidal Level,mAOD,0.131
2021-05-07T23:15:00Z,E23060,level,Tidal Level,mAOD,0.084
2021-05-07T23:15:00Z,E23327,level,Tidal Level,mASD,0.596
2021-05-07T23:15:00Z,E23343,level,Tidal Level,mAOD,0.495
2021-05-07T23:15:00Z,E23917,level,Tidal Level,mAOD,0.063
2021-05-07T23:15:00Z,E23931,level,Tidal Level,mAOD,0.401
2021-05-07T23:15:00Z,E24064,level,Tidal Level,m,0.426
2021-05-07T23:15:00Z,E24093,level,Tidal Level,mAOD,1.286
2021-05-07T23:15:00Z,E24323,level,Tidal Level,mAOD,-0.417
2021-05-07T23:15:00Z,E24812,level,Tidal Level,mAOD,0.189
2021-05-07T23:15:00Z,E24816,level,Tidal Level,mAOD,0.104
2021-05-07T23:15:00Z,E24835,level,Tidal Level,mAOD,0.227
2021-05-07T23:15:00Z,E24861,level,Tidal Level,mAOD,-0.692
2021-05-07T23:15:00Z,E24872,level,Tidal Level,mAOD,-0.051
2021-05-07T23:15:00Z,E2500,level,Tidal Level,mASD,1.177
2021-05-07T23:15:00Z,E26233,level,Tidal Level,mAOD,-0.876
2021-05-07T23:15:00Z,E27431,level,Tidal Level,mAOD,0.105
2021-05-07T23:15:00Z,E2900,level,Tidal Level,mAOD,0.361
2021-05-07T23:15:00Z,E37212,level,Tidal Level,mAOD,0.130
2021-05-07T23:15:00Z,E41137,level,Tidal Level,mAOD,0.046
2021-05-07T23:15:00Z,E41694,level,Tidal Level,mAOD,-0.005
2021-05-07T23:15:00Z,E42196,level,Tidal Level,mAOD,-0.153
2021-05-07T23:15:00Z,E42895,level,Tidal Level,mAOD,0.564
2021-05-07T23:15:00Z,E43214,level,Tidal Level,mAOD,0.000
2021-05-07T23:15:00Z,E47907,level,Tidal Level,mAOD,1.110
2021-05-07T23:15:00Z,E4804,level,Tidal Level,mAOD,-5.500
2021-05-07T23:15:00Z,E5310,level,Tidal Level,mAOD,-1.656
2021-05-07T23:15:00Z,E5755,level,Tidal Level,mAOD,0.803
2021-05-07T23:15:00Z,E6415,level,Tidal Level,mAOD,-0.724
2021-05-07T23:15:00Z,E65302,level,Tidal Level,mAOD,2.157
2021-05-07T23:15:00Z,E65506,level,Tidal Level,mAOD,1.817
2021-05-07T23:15:00Z,E68651,level,Tidal Level,mAOD,1.234
2021-05-07T23:15:00Z,E70024,level,Tidal Level,m,1.509
2021-05-07T23:15:00Z,E70039,level,Tidal Level,mAOD,0.009
2021-05-07T23:15:00Z,E70124,level,Tidal Level,m,3.975
2021-05-07T23:15:00Z,E70139,level,Tidal Level,mAOD,-0.955
2021-05-07T23:15:00Z,E70139,level,Tidal Level,mAOD,-0.955
2021-05-07T23:15:00Z,E70224,level,Tidal Level,m,7.346
2021-05-07T23:15:00Z,E70239,level,Tidal Level,mAOD,1.466
2021-05-07T23:15:00Z,E70324,level,Tidal Level,m,2.832
2021-05-07T23:15:00Z,E70339,level,Tidal Level,mAOD,0.332
2021-05-07T23:15:00Z,E70424,level,Tidal Level,m,3.061
2021-05-07T23:15:00Z,E70439,level,Tidal Level,mAOD,0.311
2021-05-07T23:15:00Z,E70524,level,Tidal Level,m,2.341
2021-05-07T23:15:00Z,E70539,level,Tidal Level,mAOD,-0.709
2021-05-07T23:15:00Z,E70624,level,Tidal Level,m,1.872
2021-05-07T23:15:00Z,E70639,level,Tidal Level,mAOD,0.162
2021-05-07T23:15:00Z,E70724,level,Tidal Level,m,2.815
2021-05-07T23:15:00Z,E70739,level,Tidal Level,mAOD,0.565
2021-05-07T23:15:00Z,E70824,level,Tidal Level,m,3.929
2021-05-07T23:15:00Z,E70839,level,Tidal Level,mAOD,1.029
2021-05-07T23:15:00Z,E70924,level,Tidal Level,m,3.986
2021-05-07T23:15:00Z,E70939,level,Tidal Level,mAOD,1.386
2021-05-07T23:15:00Z,E71024,level,Tidal Level,m,4.640
2021-05-07T23:15:00Z,E71039,level,Tidal Level,mAOD,1.640
2021-05-07T23:15:00Z,E71124,level,Tidal Level,m,5.474
2021-05-07T23:15:00Z,E71139,level,Tidal Level,mAOD,1.574
2021-05-07T23:15:00Z,E71224,level,Tidal Level,m,3.554
2021-05-07T23:15:00Z,E71239,level,Tidal Level,mAOD,0.803
2021-05-07T23:15:00Z,E71339,level,Tidal Level,mAOD,1.329
2021-05-07T23:15:00Z,E71424,level,Tidal Level,m,1.517
2021-05-07T23:15:00Z,E71439,level,Tidal Level,mAOD,-0.503
2021-05-07T23:15:00Z,E71524,level,Tidal Level,m,2.150
2021-05-07T23:15:00Z,E71539,level,Tidal Level,mAOD,-0.750
2021-05-07T23:15:00Z,E71624,level,Tidal Level,m,2.879
2021-05-07T23:15:00Z,E71639,level,Tidal Level,mAOD,-0.791
2021-05-07T23:15:00Z,E71724,level,Tidal Level,m,2.731
2021-05-07T23:15:00Z,E71739,level,Tidal Level,mAOD,-0.789
2021-05-07T23:15:00Z,E71824,level,Tidal Level,m,2.473
2021-05-07T23:15:00Z,E71839,level,Tidal Level,mAOD,-0.257
2021-05-07T23:15:00Z,E71924,level,Tidal Level,m,1.561
2021-05-07T23:15:00Z,E71939,level,Tidal Level,mAOD,0.161
2021-05-07T23:15:00Z,E72024,level,Tidal Level,m,1.345
2021-05-07T23:15:00Z,E72039,level,Tidal Level,mAOD,0.415
2021-05-07T23:15:00Z,E72124,level,Tidal Level,m,4.291
2021-05-07T23:15:00Z,E72139,level,Tidal Level,mAOD,1.071
2021-05-07T23:15:00Z,E72224,level,Tidal Level,m,4.207
2021-05-07T23:15:00Z,E72239,level,Tidal Level,mAOD,1.157
2021-05-07T23:15:00Z,E72324,level,Tidal Level,m,4.124
2021-05-07T23:15:00Z,E72339,level,Tidal Level,mAOD,1.214
2021-05-07T23:15:00Z,E72424,level,Tidal Level,m,6.261
2021-05-07T23:15:00Z,E72439,level,Tidal Level,mAOD,1.461
2021-05-07T23:15:00Z,E72524,level,Tidal Level,m,7.489
2021-05-07T23:15:00Z,E72539,level,Tidal Level,mAOD,1.589
2021-05-07T23:15:00Z,E72623,level,Tidal Level,mm,8208.000
2021-05-07T23:15:00Z,E72624,level,Tidal Level,m,8.231
2021-05-07T23:15:00Z,E72639,level,Tidal Level,mAOD,1.731
2021-05-07T23:15:00Z,E72824,level,Tidal Level,m,7.501
2021-05-07T23:15:00Z,E72825,level,Tidal Level,mm,7409.000
2021-05-07T23:15:00Z,E72839,level,Tidal Level,mAOD,1.691
2021-05-07T23:15:00Z,E7290,level,Tidal Level,mAOD,-0.535
2021-05-07T23:15:00Z,E72924,level,Tidal Level,m,6.287
2021-05-07T23:15:00Z,E72939,level,Tidal Level,mAOD,1.287
2021-05-07T23:15:00Z,E73024,level,Tidal Level,m,4.677
2021-05-07T23:15:00Z,E73039,level,Tidal Level,mAOD,0.967
2021-05-07T23:15:00Z,E73124,level,Tidal Level,m,2.638
2021-05-07T23:15:00Z,E73139,level,Tidal Level,mAOD,0.198
2021-05-07T23:15:00Z,E73224,level,Tidal Level,m,1.256
2021-05-07T23:15:00Z,E73239,level,Tidal Level,mAOD,-1.184
2021-05-07T23:15:00Z,E73324,level,Tidal Level,m,2.698
2021-05-07T23:15:00Z,E73339,level,Tidal Level,mAOD,-1.152
2021-05-07T23:15:00Z,E73424,level,Tidal Level,m,4.012
2021-05-07T23:15:00Z,E73439,level,Tidal Level,mAOD,-0.888
2021-05-07T23:15:00Z,E73439,level,Tidal Level,mAOD,-0.888
2021-05-07T23:15:00Z,E73524,level,Tidal Level,m,2.041
2021-05-07T23:15:00Z,E73539,level,Tidal Level,mAOD,-0.709
2021-05-07T23:15:00Z,E73624,level,Tidal Level,m,3.319
2021-05-07T23:15:00Z,E73639,level,Tidal Level,mAOD,-0.881
2021-05-07T23:15:00Z,E73639,level,Tidal Level,mAOD,-0.881
2021-05-07T23:15:00Z,E73724,level,Tidal Level,m,1.633
2021-05-07T23:15:00Z,E73739,level,Tidal Level,mAOD,-0.167
2021-05-07T23:15:00Z,E73824,level,Tidal Level,m,1.467
2021-05-07T23:15:00Z,E73839,level,Tidal Level,mAOD,-0.543
2021-05-07T23:15:00Z,E73924,level,Tidal Level,m,1.226
2021-05-07T23:15:00Z,E73939,level,Tidal Level,mAOD,-0.014
2021-05-07T23:15:00Z,E74024,level,Tidal Level,m,1.509
2021-05-07T23:15:00Z,E74039,level,Tidal Level,mAOD,-0.111
2021-05-07T23:15:00Z,E74224,level,Tidal Level,m,3.139
2021-05-07T23:15:00Z,E74239,level,Tidal Level,mAOD,0.749
2021-05-07T23:15:00Z,E74324,level,Tidal Level,m,2.972
2021-05-07T23:15:00Z,E74339,level,Tidal Level,mAOD,0.262
2021-05-07T23:15:00Z,E74424,level,Tidal Level,m,1.211
