postcode,sector,easting,northing,localAuthority,altitude,soilType,riskLabel,medianPrice
BN42 4WF,BN42 4,524363.0,106716.0,Adur,60,Cambisols,1,262200.0
RG41 3AR,RG41 3,479628.0,168821.0,Wokingham,50,Planosols,1,406300.0
SE25 6YY,SE25 6,533661.0,168470.0,Croydon,60,Unsurveyed/Urban,1,345200.0
CT21 6EX,CT21 6,615875.0,134177.0,Folkestone and Hythe,10,Unsurveyed/Urban,1,342300.0
SL5 0BZ,SL5 0,493768.0,167833.0,Windsor and Maidenhead,70,Podzols,1,1762200.0
SO50 8HD,SO50 8,447854.0,118492.0,Eastleigh,20,Unsurveyed/Urban,1,416900.0
TN15 9JF,TN15 9,559390.0,157823.0,Tonbridge and Malling,100,Stagnosols,1,674400.0
SM4 6DX,SM4 6,526627.0,167483.0,Merton,30,Unsurveyed/Urban,1,355700.0
HA5 2DR,HA5 2,510852.0,189813.0,Hillingdon,60,Unsurveyed/Urban,1,611600.0
KT5 8TT,KT5 8,518735.0,166969.0,Kingston upon Thames,30,Unsurveyed/Urban,1,363800.0
BN18 0DH,BN18 0,498105.0,104107.0,Arun,10,Luvisols,1,356400.0
RH17 6EJ,RH17 6,527593.0,128183.0,Mid Sussex,70,Luvisols,1,828400.0
TW2 5RZ,TW2 5,515344.0,172377.0,Richmond upon Thames,10,Unsurveyed/Urban,1,587000.0
BN1 2GB,BN1 2,530431.0,104185.0,Brighton and Hove,20,Unsurveyed/Urban,1,680700.0
W1H 4PP,W1H 4,527526.0,181650.0,Westminster,30,Unsurveyed/Urban,1,776500.0
CT1 3SP,CT1 3,614154.0,156940.0,Canterbury,10,Unsurveyed/Urban,1,358900.0
KT20 5RA,KT20 5,523845.0,156275.0,Reigate and Banstead,170,Unsurveyed/Urban,1,1030700.0
BN27 1LP,BN27 1,558426.0,110980.0,Wealden,30,Unsurveyed/Urban,1,251400.0
BN18 0BB,BN18 0,496664.0,106001.0,Arun,10,Luvisols,1,310300.0
RH1 3AH,RH1 3,529047.0,155781.0,Reigate and Banstead,140,Leptosols,1,447400.0
SW1W 9AH,SW1W 9,528439.0,178624.0,Westminster,10,Unsurveyed/Urban,1,1708600.0
UB8 1RS,UB8 1,505654.0,183955.0,Hillingdon,40,Unsurveyed/Urban,1,1057400.0
GU27 2AH,GU27 2,490444.0,132979.0,Waverley,150,Podzols,1,739300.0
PO11 9JR,PO11 9,472528.0,99170.0,Havant,0,Unsurveyed/Urban,1,355300.0
OX44 7YF,OX44 7,463901.0,196969.0,South Oxfordshire,70,Luvisols,1,452000.0
RG19 8AT,RG19 8,453692.0,162800.0,Basingstoke and Deane,90,Planosols,1,863800.0
OX12 0DQ,OX12 0,440809.0,191237.0,Vale of White Horse,70,Cambisols,1,410300.0
CR4 3GQ,CR4 3,527216.0,169024.0,Merton,20,Unsurveyed/Urban,1,350900.0
KT7 0QQ,KT7 0,516065.0,167364.0,Elmbridge,10,Unsurveyed/Urban,8,756000.0
CT5 3PG,CT5 3,613943.0,166385.0,Canterbury,10,Stagnosols,1,465700.0
TN21 0DZ,TN21 0,554424.0,121422.0,Wealden,120,Luvisols,1,466700.0
E3 4SR,E3 4,536523.0,182384.0,Tower Hamlets,20,Unsurveyed/Urban,1,487900.0
TW1 2BE,TW1 2,517068.0,174517.0,Richmond upon Thames,10,Unsurveyed/Urban,1,1505200.0
HA0 2LU,HA0 2,516647.0,185400.0,Brent,50,Unsurveyed/Urban,1,631600.0
HA3 8DT,HA3 8,517603.0,189038.0,Harrow,40,Unsurveyed/Urban,1,492300.0
CR4 1AY,CR4 1,528667.0,169582.0,Merton,20,Unsurveyed/Urban,6,364800.0
SL4 4PQ,SL4 4,493745.0,176166.0,Windsor and Maidenhead,30,Unsurveyed/Urban,1,755600.0
RH7 6QN,RH7 6,540290.0,142612.0,Tandridge,70,Luvisols,1,410200.0
DA16 3AE,DA16 3,546642.0,176111.0,Bexley,50,Unsurveyed/Urban,1,358000.0
BN1 8WJ,BN1 8,530488.0,108407.0,Brighton and Hove,60,Unsurveyed/Urban,1,639700.0
HA1 3GN,HA1 3,516612.0,187495.0,Brent,50,Unsurveyed/Urban,1,644800.0
NW6 4HJ,NW6 4,525443.0,183636.0,Camden,30,Unsurveyed/Urban,1,831800.0
SO22 5PQ,SO22 5,446237.0,128817.0,Winchester,120,Unsurveyed/Urban,1,613100.0
OX11 0SX,OX11 0,449022.0,185469.0,Vale of White Horse,120,Cambisols,1,182400.0
BN1 8FP,BN1 8,532087.0,108525.0,Brighton and Hove,110,Unsurveyed/Urban,1,364800.0
W1S 4NJ,W1S 4,529003.0,180476.0,Westminster,20,Unsurveyed/Urban,1,5674300.0
CR7 8AN,CR7 8,531682.0,169013.0,Croydon,40,Unsurveyed/Urban,1,326900.0
HP21 7RB,HP21 7,482402.0,213114.0,Buckinghamshire,80,Unsurveyed/Urban,1,209800.0
TN23 5GA,TN23 5,598608.0,141723.0,Ashford,50,Planosols,1,211700.0
GU22 7SS,GU22 7,500313.0,158149.0,Woking,40,Unsurveyed/Urban,1,545300.0
BN2 8DN,BN2 8,539432.0,102482.0,Lewes,60,Unsurveyed/Urban,1,286500.0
GU5 9JN,GU5 9,506647.0,145019.0,Guildford,90,Luvisols,1,920000.0
RM4 1RX,RM4 1,551519.0,196904.0,Brentwood,40,Stagnosols,1,644200.0
HP21 7GN,HP21 7,482158.0,213995.0,Buckinghamshire,80,Unsurveyed/Urban,1,300600.0
CT14 8DH,CT14 8,637327.0,148320.0,Dover,50,Unsurveyed/Urban,1,447400.0
PO33 2SG,PO33 2,459174.0,91927.0,Isle of Wight,30,Planosols,1,275900.0
PO13 0AJ,PO13 0,457910.0,102838.0,Gosport,10,Unsurveyed/Urban,1,237700.0
PO6 1JZ,PO6 1,468495.0,105490.0,Portsmouth,10,Unsurveyed/Urban,1,194600.0
SS8 9AA,SS8 9,579927.0,183649.0,Castle Point,0,Unsurveyed/Urban,4,260700.0
SE16 7UF,SE16 7,536505.0,179146.0,Southwark,10,Unsurveyed/Urban,4,426800.0
RH17 5JW,RH17 5,529652.0,127823.0,Mid Sussex,60,Luvisols,1,864100.0
GU27 3EB,GU27 3,489676.0,128735.0,Chichester,100,Planosols,1,511300.0
TW11 9LR,TW11 9,517030.0,170643.0,Richmond upon Thames,10,Unsurveyed/Urban,1,1460400.0
SW19 1HG,SW19 1,526162.0,170217.0,Merton,20,Unsurveyed/Urban,1,729400.0
RH14 9TW,RH14 9,509098.0,125654.0,Horsham,30,Planosols,1,474000.0
SL5 8QJ,SL5 8,491497.0,170187.0,Bracknell Forest,70,Podzols,1,696400.0
RH17 5EE,RH17 5,530656.0,124710.0,Mid Sussex,100,Luvisols,1,928000.0
E1 3BA,E1 3,535043.0,181746.0,Tower Hamlets,10,Unsurveyed/Urban,1,407000.0
TN37 6JT,TN37 6,580561.0,109396.0,Hastings,40,Unsurveyed/Urban,1,145100.0
TN24 8NY,TN24 8,600969.0,143108.0,Ashford,50,Unsurveyed/Urban,1,368300.0
BN27 1RG,BN27 1,563729.0,112031.0,Wealden,40,Luvisols,1,334400.0
BN15 9TW,BN15 9,517013.0,104086.0,Adur,10,Cambisols,1,289700.0
SW3 2JU,SW3 2,527374.0,178876.0,Kensington and Chelsea,10,Unsurveyed/Urban,1,3499000.0
TW18 4JL,TW18 4,504973.0,171957.0,Spelthorne,20,Unsurveyed/Urban,3,437400.0
E1 6PS,E1 6,533769.0,181523.0,Tower Hamlets,20,Unsurveyed/Urban,1,2490100.0
KT22 7DG,KT22 7,516592.0,157570.0,Mole Valley,40,Cambisols,1,442200.0
ME17 3DD,ME17 3,582593.0,149253.0,Maidstone,100,Luvisols,1,542900.0
CR0 6TS,CR0 6,533391.0,166080.0,Croydon,60,Unsurveyed/Urban,1,425400.0
RG6 7EX,RG6 7,475956.0,171300.0,Wokingham,50,Unsurveyed/Urban,1,475400.0
E14 6HP,E14 6,537275.0,181196.0,Tower Hamlets,0,Unsurveyed/Urban,1,383500.0
HP21 7QG,HP21 7,482209.0,213411.0,Buckinghamshire,80,Unsurveyed/Urban,1,327700.0
GU24 9HU,GU24 9,495029.0,160918.0,Surrey Heath,40,Planosols,1,462700.0
E4 6AE,E4 6,538208.0,194238.0,Waltham Forest,50,Unsurveyed/Urban,1,312200.0
RG9 5SH,RG9 5,467670.0,187624.0,South Oxfordshire,200,Luvisols,1,1024300.0
N17 7NG,N17 7,532534.0,191591.0,Haringey,20,Unsurveyed/Urban,1,383400.0
BH24 1JB,BH24 1,414935.0,105311.0,New Forest,20,Unsurveyed/Urban,1,332800.0
PO33 3UB,PO33 3,457617.0,91893.0,Isle of Wight,30,Planosols,1,192100.0
NW9 5UN,NW9 5,521617.0,190800.0,Barnet,50,Unsurveyed/Urban,1,454000.0
RG30 2SA,RG30 2,469871.0,172709.0,Reading,60,Unsurveyed/Urban,1,247000.0
BR3 1NJ,BR3 1,536797.0,170298.0,Bromley,30,Unsurveyed/Urban,1,608300.0
BR1 5BY,BR1 5,540633.0,171187.0,Bromley,60,Cambisols,1,396600.0
CM4 0AU,CM4 0,565025.0,199539.0,Brentwood,60,Stagnosols,1,598100.0
OX13 6SE,OX13 6,447003.0,191871.0,Vale of White Horse,60,Luvisols,8,531600.0
NW10 3AJ,NW10 3,523035.0,183658.0,Brent,50,Unsurveyed/Urban,1,1048000.0
N17 9HL,N17 9,534025.0,189966.0,Haringey,10,Unsurveyed/Urban,1,487900.0
SW14 8JT,SW14 8,520588.0,175278.0,Richmond upon Thames,10,Unsurveyed/Urban,1,1453000.0
TN25 6SD,TN25 6,607328.0,140064.0,Ashford,80,Luvisols,1,279700.0
TN16 1SL,TN16 1,543943.0,153255.0,Sevenoaks,120,Luvisols,1,677900.0
TW7 7DQ,TW7 7,516192.0,175689.0,Hounslow,10,Unsurveyed/Urban,1,466700.0
SE20 8HT,SE20 8,535397.0,170279.0,Bromley,40,Unsurveyed/Urban,1,401100.0
N1 7FH,N1 7,532238.0,183509.0,Islington,20,Unsurveyed/Urban,1,872600.0
SS6 9NR,SS6 9,581153.0,192415.0,Rochford,30,Unsurveyed/Urban,1,398800.0
PO9 3HF,PO9 3,470367.0,107229.0,Havant,20,Unsurveyed/Urban,1,298100.0
RG2 7DN,RG2 7,473426.0,171368.0,Reading,70,Unsurveyed/Urban,1,374200.0
W5 4AB,W5 4,518124.0,179432.0,Ealing,20,Unsurveyed/Urban,1,1222100.0
E16 2DY,E16 2,542601.0,180067.0,Newham,10,Unsurveyed/Urban,1,5601700.0
NW3 4RS,NW3 4,527589.0,184838.0,Camden,60,Unsurveyed/Urban,1,795500.0
CT14 6HW,CT14 6,637747.0,152847.0,Dover,10,Unsurveyed/Urban,1,343300.0
SS14 3HZ,SS14 3,571889.0,190909.0,Basildon,30,Unsurveyed/Urban,1,946600.0
N16 7TT,N16 7,533734.0,185612.0,Hackney,20,Unsurveyed/Urban,1,687000.0
TN12 8JP,TN12 8,570134.0,140716.0,Tunbridge Wells,60,Luvisols,1,623600.0
SO40 4SQ,SO40 4,438693.0,110856.0,New Forest,10,Gleysols,4,337900.0
RH20 1AD,RH20 1,504791.0,118782.0,Horsham,20,Luvisols,1,676000.0
RH12 1BD,RH12 1,517437.0,130494.0,Horsham,50,Unsurveyed/Urban,1,437600.0
GU35 8AA,GU35 8,482821.0,137028.0,East Hampshire,90,Podzols,1,654600.0
W1U 6BP,W1U 6,527866.0,181892.0,Westminster,30,Unsurveyed/Urban,1,1058000.0
KT10 8EQ,KT10 8,514751.0,166647.0,Elmbridge,10,Unsurveyed/Urban,6,1540300.0
GU34 5DJ,GU34 5,466742.0,134491.0,East Hampshire,180,Luvisols,1,673100.0
KT13 0XA,KT13 0,507051.0,161845.0,Elmbridge,20,Cambisols,10,745400.0
TN26 1HY,TN26 1,598964.0,137005.0,Ashford,50,Planosols,1,1575400.0
SW4 0LZ,SW4 0,528843.0,175728.0,Lambeth,20,Unsurveyed/Urban,1,1195500.0
N7 7DL,N7 7,530938.0,186730.0,Islington,30,Unsurveyed/Urban,1,4863800.0
TW10 7AX,TW10 7,518189.0,173007.0,Richmond upon Thames,10,Cambisols,1,2645400.0
W1J 7SD,W1J 7,528488.0,180119.0,Westminster,20,Unsurveyed/Urban,1,4899800.0
SE5 8RZ,SE5 8,532513.0,176638.0,Southwark,10,Unsurveyed/Urban,1,9700.0
IG8 0JJ,IG8 0,541285.0,192780.0,Redbridge,40,Unsurveyed/Urban,1,910800.0
BH24 3HP,BH24 3,417784.0,105674.0,New Forest,70,Planosols,1,724600.0
SW7 5DZ,SW7 5,526214.0,179591.0,Kensington and Chelsea,20,Cambisols,1,1898800.0
PO7 7WW,PO7 7,467341.0,110205.0,Havant,40,Stagnosols,1,350900.0
PO37 6DF,PO37 6,458439.0,81776.0,Isle of Wight,30,Luvisols,1,252200.0
RM13 9NS,RM13 9,553074.0,182272.0,Havering,10,Unsurveyed/Urban,1,276500.0
N5 1RR,N5 1,531434.0,185045.0,Islington,40,Unsurveyed/Urban,1,974200.0
TW18 3JF,TW18 3,503220.0,171441.0,Runnymede,20,Unsurveyed/Urban,7,710600.0
PO13 0TY,PO13 0,458228.0,103587.0,Gosport,10,Unsurveyed/Urban,1,211100.0
HA2 6HW,HA2 6,513616.0,189576.0,Harrow,60,Unsurveyed/Urban,1,546300.0
SL6 8DE,SL6 8,489492.0,181822.0,Windsor and Maidenhead,30,Unsurveyed/Urban,1,271400.0
BR5 3EW,BR5 3,547259.0,168538.0,Bromley,40,Unsurveyed/Urban,1,401600.0
NW3 6LN,NW3 6,526286.0,184680.0,Camden,50,Unsurveyed/Urban,1,405000.0
BN21 1NB,BN21 1,560087.0,99528.0,Eastbourne,20,Unsurveyed/Urban,1,291500.0
GU15 3QQ,GU15 3,486991.0,160372.0,Surrey Heath,80,Unsurveyed/Urban,1,463400.0
TW11 9BY,TW11 9,516719.0,170457.0,Richmond upon Thames,10,Unsurveyed/Urban,1,950700.0
PO13 8JY,PO13 8,456951.0,100724.0,Gosport,10,Unsurveyed/Urban,1,244900.0
W4 2NT,W4 2,521521.0,177560.0,Hounslow,10,Unsurveyed/Urban,4,1216900.0
NW3 2TE,NW3 2,527403.0,185932.0,Camden,80,Cambisols,1,1495700.0
HA7 3JY,HA7 3,515454.0,193841.0,Harrow,150,Planosols,1,794300.0
UB3 2GD,UB3 2,509630.0,180652.0,Hillingdon,40,Unsurveyed/Urban,1,403100.0
SW15 2PW,SW15 2,524176.0,175378.0,Wandsworth,10,Unsurveyed/Urban,1,681500.0
SS8 7TF,SS8 7,581642.0,183171.0,Castle Point,0,Cambisols,4,285900.0
TN37 7HD,TN37 7,580355.0,112023.0,Hastings,70,Unsurveyed/Urban,3,578500.0
BN27 4HU,BN27 4,560170.0,111615.0,Wealden,20,Luvisols,1,396500.0
SW6 1DQ,SW6 1,525251.0,177535.0,Hammersmith and Fulham,0,Unsurveyed/Urban,1,1013400.0
PO19 3EL,PO19 3,485322.0,105025.0,Chichester,10,Unsurveyed/Urban,1,482100.0
TN12 7AH,TN12 7,567282.0,140621.0,Tunbridge Wells,80,Luvisols,1,618000.0
IG3 8HG,IG3 8,545632.0,188614.0,Redbridge,20,Unsurveyed/Urban,1,479100.0
UB6 8LE,UB6 8,515704.0,183431.0,Ealing,20,Unsurveyed/Urban,1,420500.0
TN10 4JH,TN10 4,560040.0,147878.0,Tonbridge and Malling,30,Unsurveyed/Urban,1,285400.0
TW20 9TU,TW20 9,499581.0,170259.0,Runnymede,50,Unsurveyed/Urban,1,656000.0
RM12 5LA,RM12 5,552408.0,185369.0,Havering,10,Unsurveyed/Urban,1,375700.0
SL0 9RW,SL0 9,502153.0,180150.0,Buckinghamshire,30,Gleysols,1,504800.0
CT4 6AL,CT4 6,615383.0,144880.0,Folkestone and Hythe,150,Luvisols,1,576600.0
TN22 5TZ,TN22 5,547571.0,119708.0,Wealden,50,Planosols,1,269200.0
NW3 6JR,NW3 6,526564.0,184426.0,Camden,60,Unsurveyed/Urban,1,1842800.0
RH11 0ND,RH11 0,525130.0,137966.0,Crawley,70,Unsurveyed/Urban,1,637800.0
RH2 0EL,RH2 0,526251.0,150950.0,Reigate and Banstead,100,Unsurveyed/Urban,1,707700.0
SO15 5HS,SO15 5,440758.0,113817.0,Southampton,20,Unsurveyed/Urban,1,244600.0
SE28 8PS,SE28 8,547458.0,181362.0,Bexley,0,Unsurveyed/Urban,4,394100.0
N6 6PJ,N6 6,528491.0,187152.0,Camden,110,Unsurveyed/Urban,1,1656600.0
RM13 9BB,RM13 9,552824.0,182423.0,Havering,10,Unsurveyed/Urban,1,357600.0
TN17 2QD,TN17 2,575287.0,137574.0,Tunbridge Wells,100,Luvisols,1,2959600.0
BN22 7SB,BN22 7,562648.0,100906.0,Eastbourne,10,Unsurveyed/Urban,6,220600.0
BR2 9TX,BR2 9,541274.0,168270.0,Bromley,60,Unsurveyed/Urban,1,460100.0
TN24 9HL,TN24 9,602636.0,145036.0,Ashford,50,Unsurveyed/Urban,1,342800.0
BN14 0HL,BN14 0,512730.0,107422.0,Worthing,40,Unsurveyed/Urban,1,374100.0
BR1 4SL,BR1 4,540143.0,171140.0,Bromley,50,Unsurveyed/Urban,1,358900.0
PO4 9JG,PO4 9,466739.0,99022.0,Portsmouth,10,Unsurveyed/Urban,1,266000.0
TW7 5FL,TW7 5,515627.0,177110.0,Hounslow,20,Unsurveyed/Urban,1,497400.0
ME1 2EB,ME1 2,574452.0,167365.0,Medway,40,Unsurveyed/Urban,1,199200.0
SE18 1SN,SE18 1,544923.0,178762.0,Greenwich,10,Unsurveyed/Urban,2,352800.0
NW2 4PH,NW2 4,523126.0,185171.0,Brent,50,Unsurveyed/Urban,1,526400.0
RG14 5TA,RG14 5,448154.0,166921.0,West Berkshire,80,Unsurveyed/Urban,1,278500.0
BN20 8BB,BN20 8,559920.0,99411.0,Eastbourne,30,Unsurveyed/Urban,1,335800.0
CR0 3BA,CR0 3,530502.0,167192.0,Croydon,40,Unsurveyed/Urban,1,858700.0
SS4 1DY,SS4 1,588233.0,190933.0,Rochford,10,Unsurveyed/Urban,1,331200.0
E11 4QZ,E11 4,539392.0,187023.0,Waltham Forest,20,Unsurveyed/Urban,1,442200.0
SW2 2AH,SW2 2,530801.0,174016.0,Lambeth,40,Unsurveyed/Urban,1,743400.0
SO15 5QW,SO15 5,439824.0,114114.0,Southampton,20,Unsurveyed/Urban,1,297600.0
EN4 9QH,EN4 9,527225.0,195792.0,Barnet,50,Unsurveyed/Urban,1,488800.0
SO21 1BP,SO21 1,454111.0,133204.0,Winchester,70,Luvisols,1,791200.0
DA7 4ST,DA7 4,548194.0,176590.0,Bexley,50,Unsurveyed/Urban,1,409700.0
SE1 3GR,SE1 3,533812.0,179453.0,Southwark,10,Unsurveyed/Urban,4,1006800.0
KT13 9LT,KT13 9,509400.0,165857.0,Elmbridge,20,Unsurveyed/Urban,1,721000.0
N5 1HN,N5 1,531947.0,185142.0,Islington,40,Unsurveyed/Urban,1,418200.0
SW4 7ND,SW4 7,529961.0,175387.0,Lambeth,20,Unsurveyed/Urban,1,597200.0
BN1 1SD,BN1 1,531111.0,104303.0,Brighton and Hove,20,Unsurveyed/Urban,1,1159500.0
E14 9DT,E14 9,537634.0,179564.0,Tower Hamlets,10,Cambisols,4,285800.0
CR0 5HX,CR0 5,535440.0,165310.0,Croydon,90,Unsurveyed/Urban,1,539300.0
ME7 2HH,ME7 2,578632.0,167516.0,Medway,50,Unsurveyed/Urban,1,254000.0
E1 6HY,E1 6,533461.0,182353.0,Hackney,20,Unsurveyed/Urban,1,2387300.0
RG7 6HH,RG7 6,459322.0,170718.0,West Berkshire,90,Planosols,1,846800.0
SS1 2SN,SS1 2,589216.0,185416.0,Southend-on-Sea,10,Unsurveyed/Urban,1,255700.0
SM7 1LB,SM7 1,523598.0,160018.0,Reigate and Banstead,110,Unsurveyed/Urban,1,364000.0
SO23 8TP,SO23 8,447730.0,129590.0,Winchester,60,Unsurveyed/Urban,1,727900.0
DA1 4HW,DA1 4,551478.0,174520.0,Bexley,10,Unsurveyed/Urban,1,571200.0
OX14 2BZ,OX14 2,450635.0,198735.0,Vale of White Horse,60,Unsurveyed/Urban,1,425700.0
N3 3WP,N3 3,525107.0,190715.0,Barnet,80,Unsurveyed/Urban,1,1118900.0
GU1 1RG,GU1 1,499958.0,151936.0,Guildford,30,Unsurveyed/Urban,1,289000.0
SM5 4PG,SM5 4,527263.0,162984.0,Sutton,60,Unsurveyed/Urban,1,696500.0
E3 2BY,E3 2,536950.0,182979.0,Tower Hamlets,10,Unsurveyed/Urban,1,942400.0
PO15 5JX,PO15 5,455906.0,106295.0,Fareham,30,Unsurveyed/Urban,1,423800.0
TW5 9AF,TW5 9,512077.0,176761.0,Hounslow,30,Unsurveyed/Urban,1,730000.0
RH11 8RF,RH11 8,524590.0,135669.0,Crawley,70,Unsurveyed/Urban,1,328500.0
RH3 7BJ,RH3 7,522227.0,151025.0,Mole Valley,80,Stagnosols,1,679400.0
SW3 6HR,SW3 6,526798.0,178366.0,Kensington and Chelsea,10,Unsurveyed/Urban,1,3403100.0
W9 2AE,W9 2,525111.0,182251.0,Westminster,30,Unsurveyed/Urban,1,1020600.0
SE6 4HU,SE6 4,537728.0,173952.0,Lewisham,20,Unsurveyed/Urban,1,437400.0
BN2 0DY,BN2 0,532378.0,104334.0,Brighton and Hove,40,Unsurveyed/Urban,1,424500.0
W5 5AA,W5 5,517637.0,180627.0,Ealing,30,Unsurveyed/Urban,1,932800.0
GU34 4DT,GU34 4,469847.0,142766.0,East Hampshire,200,Luvisols,1,698500.0
GU29 9LJ,GU29 9,487846.0,121802.0,Chichester,50,Podzols,1,1233300.0
NW10 9UL,NW10 9,521748.0,184265.0,Brent,40,Unsurveyed/Urban,1,677300.0
SO19 9UB,SO19 9,443564.0,110758.0,Southampton,0,Unsurveyed/Urban,1,64800.0
DA16 1BJ,DA16 1,547340.0,177505.0,Bexley,60,Unsurveyed/Urban,1,375100.0
TN13 3BT,TN13 3,551561.0,156048.0,Sevenoaks,90,Unsurveyed/Urban,1,733600.0
SL3 8RS,SL3 8,500894.0,179230.0,Slough,30,Unsurveyed/Urban,1,427800.0
N5 2XB,N5 2,532152.0,185872.0,Islington,40,Unsurveyed/Urban,1,3134700.0
UB6 0HH,UB6 0,515238.0,184751.0,Ealing,40,Cambisols,1,637200.0
KT20 7NY,KT20 7,521452.0,153132.0,Reigate and Banstead,180,Luvisols,1,861900.0
HP6 6QQ,HP6 6,499126.0,197862.0,Buckinghamshire,130,Unsurveyed/Urban,1,227200.0
N3 3EE,N3 3,524358.0,189342.0,Barnet,60,Unsurveyed/Urban,1,1009700.0
ME15 0JZ,ME15 0,572393.0,153689.0,Maidstone,30,Luvisols,1,489300.0
RM16 6RY,RM16 6,560043.0,179392.0,Thurrock,20,Unsurveyed/Urban,1,232700.0
TW9 4AP,TW9 4,519749.0,176839.0,Richmond upon Thames,0,Unsurveyed/Urban,4,882700.0
RH1 1LF,RH1 1,528300.0,151205.0,Reigate and Banstead,80,Unsurveyed/Urban,1,694600.0
KT19 9GY,KT19 9,520444.0,163946.0,Epsom and Ewell,30,Unsurveyed/Urban,1,448200.0
KT20 5LF,KT20 5,523625.0,157427.0,Reigate and Banstead,170,Unsurveyed/Urban,1,190700.0
PO2 7HQ,PO2 7,464845.0,101683.0,Portsmouth,10,Unsurveyed/Urban,1,180500.0
ME17 2QP,ME17 2,589762.0,152365.0,Maidstone,120,Cambisols,1,276800.0
TN11 8QX,TN11 8,554928.0,146308.0,Sevenoaks,30,Luvisols,1,710300.0
SL2 3QB,SL2 3,495958.0,185309.0,Buckinghamshire,70,Cambisols,1,794100.0
KT19 0QZ,KT19 0,522019.0,164194.0,Epsom and Ewell,40,Unsurveyed/Urban,1,895600.0
RH2 7AX,RH2 7,525494.0,149917.0,Reigate and Banstead,80,Unsurveyed/Urban,1,924600.0
GU34 5QB,GU34 5,464563.0,135608.0,East Hampshire,160,Luvisols,1,636500.0
W8 6TN,W8 6,525465.0,179317.0,Kensington and Chelsea,10,Unsurveyed/Urban,1,1955300.0
SW18 1TE,SW18 1,526262.0,175327.0,Wandsworth,10,Unsurveyed/Urban,6,765900.0
UB3 3BX,UB3 3,509861.0,179599.0,Hillingdon,30,Unsurveyed/Urban,1,508600.0
RG28 7DZ,RG28 7,446435.0,148395.0,Basingstoke and Deane,90,Luvisols,1,397600.0
RG14 1QW,RG14 1,446362.0,167783.0,West Berkshire,90,Unsurveyed/Urban,1,422900.0
PO30 5GW,PO30 5,448108.0,88672.0,Isle of Wight,40,Luvisols,1,235400.0
SO19 6FE,SO19 6,446588.0,112701.0,Southampton,70,Unsurveyed/Urban,1,239900.0
RG14 6JH,RG14 6,446607.0,165952.0,West Berkshire,90,Unsurveyed/Urban,1,423400.0
W14 8AH,W14 8,524030.0,179766.0,Kensington and Chelsea,10,Unsurveyed/Urban,1,2000300.0
E16 3HZ,E16 3,541666.0,181076.0,Newham,10,Unsurveyed/Urban,4,362700.0
RM14 3PL,RM14 3,559162.0,186121.0,Havering,10,Stagnosols,6,638700.0
W3 7EG,W3 7,521443.0,180781.0,Ealing,10,Unsurveyed/Urban,1,3198500.0
PO19 3DF,PO19 3,483442.0,105100.0,Chichester,10,Gleysols,1,387600.0
SE1 5LW,SE1 5,533378.0,178838.0,Southwark,10,Unsurveyed/Urban,1,2052400.0
SW11 6DE,SW11 6,527420.0,174714.0,Wandsworth,20,Unsurveyed/Urban,1,1215400.0
PO18 8BT,PO18 8,483258.0,105764.0,Chichester,20,Gleysols,1,507300.0
DA1 4LE,DA1 4,552272.0,175128.0,Bexley,10,Cambisols,1,551200.0
RH12 2AT,RH12 2,516426.0,131384.0,Horsham,40,Unsurveyed/Urban,1,411100.0
BN3 6US,BN3 6,528963.0,106782.0,Brighton and Hove,60,Unsurveyed/Urban,1,816600.0
ME13 9RG,ME13 9,603914.0,156547.0,Swale,80,Luvisols,1,436400.0
OX10 7JG,OX10 7,457671.0,194262.0,South Oxfordshire,50,Luvisols,1,580200.0
OX14 5RT,OX14 5,449662.0,195913.0,Vale of White Horse,50,Unsurveyed/Urban,1,332800.0
PO7 5SJ,PO7 5,468505.0,108177.0,Havant,50,Cambisols,1,201000.0
TN15 0NU,TN15 0,558481.0,153795.0,Tonbridge and Malling,120,Luvisols,1,1387900.0
UB7 7XL,UB7 7,505811.0,180765.0,Hillingdon,30,Unsurveyed/Urban,6,402000.0
GU12 6TA,GU12 6,489215.0,151055.0,Guildford,70,Unsurveyed/Urban,1,391800.0
W2 3RE,W2 3,526665.0,181065.0,Westminster,20,Unsurveyed/Urban,1,1942000.0
GU11 1YY,GU11 1,485313.0,150587.0,Rushmoor,110,Unsurveyed/Urban,1,283900.0
HP10 9JD,HP10 9,490349.0,189059.0,Buckinghamshire,110,Luvisols,1,572400.0
SE9 4TA,SE9 4,542472.0,172332.0,Bromley,50,Unsurveyed/Urban,1,478600.0
SM5 2SB,SM5 2,526976.0,165680.0,Sutton,40,Unsurveyed/Urban,1,339500.0
PO2 0SU,PO2 0,465413.0,103038.0,Portsmouth,0,Unsurveyed/Urban,1,242500.0
SO41 5SZ,SO41 5,433048.0,96492.0,New Forest,20,Luvisols,1,1123900.0
WC1H 8HH,WC1H 8,530293.0,182687.0,Camden,20,Unsurveyed/Urban,1,6408000.0
PO7 8DG,PO7 8,468959.0,108503.0,Havant,40,Planosols,1,247700.0
RH2 9LE,RH2 9,524946.0,151130.0,Reigate and Banstead,100,Unsurveyed/Urban,1,2376500.0
KT12 5DA,KT12 5,509960.0,164241.0,Elmbridge,30,Unsurveyed/Urban,1,1029600.0
RH12 2LU,RH12 2,517411.0,132445.0,Horsham,40,Unsurveyed/Urban,1,594100.0
